,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue id,Venue Category
491,75075,33.025501943712,-96.7440978471312,Spec's,33.04153009132671,-96.70065076051492,52bf0a2511d2126c5b065456,Liquor Store
225,75025,33.0875339911856,-96.7446683423545,Smallcakes,33.12682627202542,-96.73390528777703,52d3dc74498e4ca559a5fd69,Cupcake Shop
427,75075,33.025501943712,-96.7440978471312,Ledy's Auto Repair,33.042346,-96.770533,52d9c657498ea35ce5622228,Automotive Shop
453,75075,33.025501943712,-96.7440978471312,"iLoveKickboxing.com - Plano, TX",33.02536048557457,-96.79034471511841,52e55f5711d27359dc827918,Gym / Fitness Center
170,75024,33.071913,-96.8242602,Total Wine & More,33.0970691,-96.801502,52e7db00498e954cf4a0a0b9,Wine Shop
128,75024,33.071913,-96.8242602,Cambria Hotel & Suites Plano Frisco,33.08106469767448,-96.81749135255814,52e8259e498e2812ea5a3e02,Hotel
684,75033,33.1643558838527,-96.8484972508143,Chick-fil-A,33.149233,-96.8051742,52e90254498eaa4c89365594,Fast Food Restaurant
1217,75071,33.2324328,-96.6718598,WinCo Foods,33.215088299387126,-96.62683201895382,52f3abf9498e11d3597a5c61,Supermarket
1203,75071,33.2324328,-96.6718598,Blue Olive Grill,33.21765571175922,-96.6488141594376,52f43b84498e01d84f3f404e,Middle Eastern Restaurant
0,75023,33.014132,-96.6931235,Lockhart Smokehouse,33.01950009166074,-96.69952130918684,52fa68d1498e40a43675cf22,BBQ Joint
875,75035,33.1406759763169,-96.778205234649,Stan's Main Street,33.15024630213067,-96.82132694339991,5302684a498ec9cb3261aeee,American Restaurant
790,75034,33.1626066,-96.865905,Toyota Soccer Center,33.15973045384105,-96.83477801747212,5324bdc1498e88235ecf3237,Soccer Field
176,75024,33.071913,-96.8242602,Lolli and Pops,33.09837070990636,-96.81267534731154,5331c47a498eceb79e658400,Candy Store
1196,75070,33.1787952119977,-96.6810031311438,Black Walnut Café - Allen,33.129348476980866,-96.67580844626137,53437235498e6daa78ba7343,American Restaurant
775,75034,33.1626066,-96.865905,Panera Bread,33.1534243,-96.8435226,5344113f498e2ebcbb89857f,Bakery
1193,75070,33.1787952119977,-96.6810031311438,Mio Nonno Wood Fire Pizza,33.12961214873363,-96.67427852151712,534732a2498e9b8b629a750c,Italian Restaurant
1154,75070,33.1787952119977,-96.6810031311438,Harry's at the Harbor,33.19654469188251,-96.7053179790388,534c1981498ef9e62aa7455a,American Restaurant
1055,75069,33.165171,-96.629944,Cane Rosso,33.13305117975929,-96.65129393099167,5363988f498e5216956c1de4,Pizza Place
1319,75072,33.1915366265987,-96.7545488535702,BarnLight Eatery,33.1753448,-96.7356756,5364230c498ef8bbfcb9b936,American Restaurant
683,75033,33.1643558838527,-96.8484972508143,Hutchins BBQ,33.15459315172794,-96.80469570495437,53653eca498e7f014d89e43c,BBQ Joint
1256,75071,33.2324328,-96.6718598,The One and Only Burgers and Fries,33.21171028304115,-96.6123677219256,539ca4bb498e1bf851a0bc14,Burger Joint
227,75025,33.0875339911856,-96.7446683423545,Lahori Kabab Pakistani Grill,33.070418905314526,-96.77095238731621,539e45ac498e0fb58c475da5,Halal Restaurant
1229,75071,33.2324328,-96.6718598,Nom Noms,33.20074335894467,-96.70739403297553,53b0526a498e0bd7ae4a1715,Mexican Restaurant
914,75036,33.14931365,-96.89679945,Starbucks,33.16724572454913,-96.8915304598157,53bd4fe9498e506ba71e4dc8,Coffee Shop
764,75034,33.1626066,-96.865905,Smoothie King,33.153352,-96.844043,53c19c11498ed00b79a88b4f,Smoothie Shop
1258,75071,33.2324328,-96.6718598,The Donut Kitchen,33.200731,-96.711881,53ca8127498e2dfa7e2e471e,Donut Shop
1122,75070,33.1787952119977,-96.6810031311438,Trader Joe's,33.17367353099718,-96.64283941780906,53d02a0e11d2867a3fa7e90a,Grocery Store
589,75093,33.0399256979855,-96.8096675872968,Hiatus Spa + Retreat,33.03453744987653,-96.83226496858337,53d536de498ea455c903b95b,Spa
888,75035,33.1406759763169,-96.778205234649,Salata,33.1073797,-96.80769939999999,53da9806498e1ace62b9eaf6,Salad Place
189,75024,33.071913,-96.8242602,Perry's Steakhouse,33.099115772832214,-96.81574666238953,53f14cf9498e62022a78960e,Steakhouse
1141,75070,33.1787952119977,-96.6810031311438,Shiawase,33.142454832539514,-96.6773179630063,53f14d4c498e92f15f60a09b,Japanese Restaurant
174,75024,33.071913,-96.8242602,Kenny's Burger Joint,33.05371831949081,-96.795209406358,53f5f10d498eaf3f627cf6cc,Burger Joint
848,75035,33.1406759763169,-96.778205234649,Raising Cane's Chicken Fingers,33.12925037838973,-96.73389242688411,53f62cfe11d2830ffe8aa34a,Fried Chicken Joint
672,75033,33.1643558838527,-96.8484972508143,FedEx Office,33.153382848023774,-96.84322181553178,53f63965498ec2bab9016a0c,Shipping Store
642,75033,33.1643558838527,-96.8484972508143,Pho Que Huong,33.17579957777005,-96.84238409071467,54020d08498ee012561f5fbf,Vietnamese Restaurant
919,75036,33.14931365,-96.89679945,Woody's Sports Restaurant,33.15257773165932,-96.8889665817387,5418cd26498e11a99fdd61cd,American Restaurant
1050,75069,33.165171,-96.629944,Harvest Seasonal Kitchen,33.19718821283792,-96.61529798183362,541ccc36498ec391c3cec61b,American Restaurant
756,75034,33.1626066,-96.865905,PetSmart,33.176165622364195,-96.84052079916,541dd30b498e905d5d08850e,Pet Store
263,75025,33.0875339911856,-96.7446683423545,Jersey Mike's Subs,33.07390224,-96.77155092,5421ac9d498ea1eb4fb676d5,Sandwich Place
44,75023,33.014132,-96.6931235,Sichuan Folk,33.03841929160008,-96.69662935111386,544ece13498ecb0abcfaf8cd,Szechuan Restaurant
621,75033,33.1643558838527,-96.8484972508143,Cowboy Chicken,33.15334789432038,-96.84409064303152,5452d5ad498eb4041bcc26b5,Comfort Food Restaurant
588,75093,33.0399256979855,-96.8096675872968,Bread Zeppelin Salads Elevated,33.026942932880836,-96.83955929647374,54624668498e0f6e566486a5,Salad Place
1368,75072,33.1915366265987,-96.7545488535702,Hand & Stone,33.176983,-96.735316,546b5b14498ee11b0eef5fa4,Massage Studio
1038,75069,33.165171,-96.629944,filter(ed),33.19710010772347,-96.61386994888771,5478e0bf498ec574d64b6bdb,Coffee Shop
1343,75072,33.1915366265987,-96.7545488535702,PSA McKinney,33.172958040467655,-96.71179574337289,547e5599498e468bcc894c42,Recreation Center
1318,75072,33.1915366265987,-96.7545488535702,Mesa's Mexican Grill,33.17509595238413,-96.72038403905891,54809ad9498e7a8b2cb42345,Mexican Restaurant
377,75074,33.022388,-96.699102,Texas Family Fitness - East Plano,33.039907,-96.714262,5494b44c498e736b8bd05731,Gym / Fitness Center
913,75036,33.14931365,-96.89679945,CVS pharmacy,33.145204189339104,-96.89024727380608,549f05b6498e706626386830,Pharmacy
1022,75069,33.165171,-96.629944,Firehouse Subs Eldorado Plaza,33.174683,-96.643458,54c2c18d498e50c8107d7449,Sandwich Place
580,75093,33.0399256979855,-96.8096675872968,Pinstack,33.05722,-96.83168,54c58108498e9dd0bcd82d72,Bowling Alley
822,75035,33.1406759763169,-96.778205234649,Planet Fitness,33.136481169462506,-96.80599120408208,54c68883498e50c810c6c3f6,Gym / Fitness Center
1183,75070,33.1787952119977,-96.6810031311438,Bahama Buck's,33.17513698555241,-96.72062659386442,54d2a0ef498e7d4deed35356,Dessert Shop
899,75035,33.1406759763169,-96.778205234649,Yama Izakaya & Sushi,33.09492389742117,-96.80442378711092,54d8070b498e017e3b6956cb,Sushi Restaurant
428,75075,33.025501943712,-96.7440978471312,Lily's Cafe,33.040904777260515,-96.75083753439404,54de3ee4498ecf2e801aeda0,Mexican Restaurant
612,75033,33.1643558838527,-96.8484972508143,Buddha Belly,33.15205448571691,-96.86192126666539,54ed2065498ebba62b175608,Sushi Restaurant
1291,75071,33.2324328,-96.6718598,Anytime Fitness,33.21814,-96.63794,54f2c00a498e12fe896b47e7,Gym / Fitness Center
1284,75071,33.2324328,-96.6718598,JOANN Fabrics and Crafts,33.218889661144374,-96.63906812667847,54fa11a7498e380b4a53d16a,Fabric Shop
1344,75072,33.1915366265987,-96.7545488535702,Dunkin',33.20261415282392,-96.73379045313612,550dd851498e392224e96344,Donut Shop
1015,75069,33.165171,-96.629944,Tupps Brewery,33.18386325270739,-96.61017975317407,551869a1498e987eda2927db,Brewery
592,75093,33.0399256979855,-96.8096675872968,Oceanic Thai Kitchen,33.019058120394796,-96.79598672285762,551b0352498eed36b443143a,Thai Restaurant
27,75023,33.014132,-96.6931235,Liberty Burger,33.001800813590584,-96.68679540417818,55259095498e86cc853eae49,Burger Joint
533,75093,33.0399256979855,-96.8096675872968,Torchy's Tacos,33.02607336590261,-96.831064671278,552fdc1a498e43895d2feef8,Taco Place
593,75093,33.0399256979855,-96.8096675872968,Jersey Mike's Subs,33.025678,-96.831031,5533f0ec498e0bb38741123f,Sandwich Place
264,75025,33.0875339911856,-96.7446683423545,SpringHill Suites Dallas Plano/Frisco,33.092413605633844,-96.80248086509266,553637c0498eda0c11b6055f,Hotel
517,75093,33.0399256979855,-96.8096675872968,Kona Grill,33.045873797561946,-96.82857543334602,55417fa6498e88ffcca6580c,American Restaurant
930,75036,33.14931365,-96.89679945,Little Elm Crafthouse,33.155466954821726,-96.94499925538383,554cf6da498eb7864c57187b,Bar
1152,75070,33.1787952119977,-96.6810031311438,Sheraton McKinney Hotel,33.1628357,-96.6411419,555421f9498ee703d2b06c13,Hotel
788,75034,33.1626066,-96.865905,Donut Box,33.17800939403241,-96.89059297421159,555c653f498e9137b748402d,Donut Shop
829,75035,33.1406759763169,-96.778205234649,Blaze Pizza,33.106701,-96.807703,555d30fa498e4fcd3e98642b,Pizza Place
1097,75069,33.165171,-96.629944,Bonefish Grill,33.129118545684456,-96.65852418761115,556e20de498ebd2099cfa255,Seafood Restaurant
834,75035,33.1406759763169,-96.778205234649,Krispy Kreme Doughnuts,33.148826,-96.805118,5570c915498e7f382d92306c,Donut Shop
1077,75069,33.165171,-96.629944,Bar Louie,33.12853854247329,-96.65685434708251,55778d0f498e89cb4aa1e870,Gastropub
1080,75069,33.165171,-96.629944,Sugarbacon Proper Kitchen,33.198064940452376,-96.6169500909092,5589ed00498e3421f75621fc,New American Restaurant
696,75033,33.1643558838527,-96.8484972508143,Performance Indoor Training+ (The PIT+),33.16177410494298,-96.82151788208748,558f2a4e498e2744e08b9cf9,Soccer Field
1288,75071,33.2324328,-96.6718598,Hampton Inn,33.220348179085704,-96.63357764482498,55b3c473498e3047878b0e47,Hotel
1159,75070,33.1787952119977,-96.6810031311438,The Brass Tap,33.1423527,-96.67718389999999,55b5391f498e11380ae0a4fa,Beer Bar
828,75035,33.1406759763169,-96.778205234649,Kolache Factory,33.12794550269529,-96.80552279226848,55c3d1cc498eaab7b47c3524,Food Service
591,75093,33.0399256979855,-96.8096675872968,Salata West Plano,33.0258718,-96.831122,55c67f27498e1717d81fdc2b,Salad Place
492,75075,33.025501943712,-96.7440978471312,Menchie's Frozen Yogurt - Preston Towne Crossing,33.02791078413107,-96.79148947440697,55cf7925498e7d764ed6a821,Frozen Yogurt Shop
1357,75072,33.1915366265987,-96.7545488535702,CVS pharmacy,33.174995684213,-96.76739591157163,55cfab7d498e015b63c5fb5c,Pharmacy
75,75023,33.014132,-96.6931235,Dumpling House,33.04032074328723,-96.70610732498453,55d6f129498e9bca2af45629,Chinese Restaurant
992,75036,33.14931365,-96.89679945,Hula Hut - Little Elm,33.1614706,-96.9364684,55f313eb498e81aa2111361d,Mexican Restaurant
906,75036,33.14931365,-96.89679945,Whataburger,33.146013622707834,-96.89027309417725,561f035b498eef5e39a8c5c9,Burger Joint
1079,75069,33.165171,-96.629944,Hugs Cafe,33.197897,-96.61399,5633a583498e966fc2f3e3f4,Café
1315,75072,33.1915366265987,-96.7545488535702,Starbucks,33.219075153017,-96.73551265530483,5639edebcd10174583d56fb8,Coffee Shop
898,75035,33.1406759763169,-96.778205234649,National Videogame Museum,33.14376648804803,-96.83524909518705,563cd52ccd10f1fc333a8846,Museum
850,75035,33.1406759763169,-96.778205234649,Piada Italian Street Food,33.106782206984775,-96.80631542420016,564d2712498ec696fa01fd73,Italian Restaurant
917,75036,33.14931365,-96.89679945,Fuzzy's Taco Shop,33.151705,-96.866223,5653446a498e58a4b372555f,Mexican Restaurant
625,75033,33.1643558838527,-96.8484972508143,Rockfish Seafood Grill,33.154373015732595,-96.8410762000647,565b3e8b498e3d9d3cd5ed3b,Seafood Restaurant
153,75024,33.071913,-96.8242602,7-Eleven,33.0542083,-96.8307869,5677635c498eed25e6de9171,Convenience Store
180,75024,33.071913,-96.8242602,Mi Dia From Scratch,33.04712439849874,-96.82872512443473,5679ed69498e720a4479d6c4,Mexican Restaurant
483,75075,33.025501943712,-96.7440978471312,Madurai Thattu Kadai,33.057849042991016,-96.76917261985814,567e05f2498ed1ef5e6db026,South Indian Restaurant
1332,75072,33.1915366265987,-96.7545488535702,Obstacle Warrior Kids - McKinney,33.20598653215262,-96.73120298918073,568988f038fab3a357974c66,Gym / Fitness Center
1313,75072,33.1915366265987,-96.7545488535702,Corner Store,33.1877787,-96.7511975,568ad914498ed8fcb31ebbe8,Convenience Store
803,75035,33.1406759763169,-96.778205234649,Jersey Mike's Subs,33.139852,-96.802977,568c2dee498ea54f151e460b,Sandwich Place
1111,75070,33.1787952119977,-96.6810031311438,Walmart Neighborhood Market,33.19726407560165,-96.6647040589671,56942118498e39606cb92e87,Grocery Store
244,75025,33.0875339911856,-96.7446683423545,Kura Sushi,33.066529031855005,-96.6922345044863,56a0ed00498e9ba6fd0b53cb,Asian Restaurant
318,75074,33.022388,-96.699102,King Buffet,33.026653981916006,-96.70833566557222,56ad61a1498ebfb7f4ef7a32,Buffet
1160,75070,33.1787952119977,-96.6810031311438,Starwood Cafe - Adriatica,33.1967118051831,-96.70559482251615,56afd52b498ee7b6ec542526,Breakfast Spot
53,75023,33.014132,-96.6931235,Good Union Urban BBQ,33.001471258520006,-96.70175424386258,56b0de9f498eec08edd30b9d,BBQ Joint
21,75023,33.014132,-96.6931235,Smashburger,32.99759109859005,-96.69747081455394,56b28c3d498e2dd0b227c096,Burger Joint
28,75023,33.014132,-96.6931235,Hub Streat,33.01796520264487,-96.69663924914705,56ba49ea498e44b3057b418d,Restaurant
981,75036,33.14931365,-96.89679945,Bella's Cafe,33.15582139040145,-96.94342508846539,56bca2ba498e0094f3a0cd33,Breakfast Spot
960,75036,33.14931365,-96.89679945,Shoji Sushi & Hibachi,33.151858069070364,-96.8667061891712,56cf440ccd103a232b65eb1b,Sushi Restaurant
872,75035,33.1406759763169,-96.778205234649,Dallas Cowboys World Headquarers,33.10989772199196,-96.82750166518582,56d1ea4c498ee9910fa6537b,Football Stadium
1106,75070,33.1787952119977,-96.6810031311438,Braum's Ice Cream & Burger Restaurant,33.18017,-96.66338,56d628c5cd106312063d772a,Ice Cream Shop
1301,75072,33.1915366265987,-96.7545488535702,Daddy's Tacos,33.18787803970766,-96.75103070097327,56e467bb498e9ff68c2389c5,Taco Place
1311,75072,33.1915366265987,-96.7545488535702,LA Fitness,33.20096375457994,-96.73521213520743,56f0077f498eb3b7f2f151bf,Gym / Fitness Center
199,75024,33.071913,-96.8242602,The Thirsty Growler,33.07827789507783,-96.86374568742829,56fa9ba9498e90e481bd93d2,Beer Garden
66,75023,33.014132,-96.6931235,Fish City Grill,32.99857896337384,-96.69772270303213,5703e687498e9dca490799a2,Seafood Restaurant
519,75093,33.0399256979855,-96.8096675872968,Below 40,33.02637153383431,-96.79824084524208,570994ed498e370000ab6d8f,Hawaiian Restaurant
18,75023,33.014132,-96.6931235,Whole Foods Market,32.99869700503759,-96.69872017831952,570be7b3498ed1c139e3951f,Grocery Store
959,75036,33.14931365,-96.89679945,The British Lion,33.152963250713405,-96.83953109495575,570c0bc5498ec8fc1ab1037d,Pub
1049,75069,33.165171,-96.629944,El Pollo Loco,33.129079,-96.648541,5715948a498ec8aff327561c,Fast Food Restaurant
1353,75072,33.1915366265987,-96.7545488535702,Smoothie King,33.174923,-96.73429,5720077f498ef6110a0285a0,Smoothie Shop
488,75075,33.025501943712,-96.7440978471312,Jasper's,33.00141441761403,-96.70019130962562,5726a871498e0bb2b25f4051,American Restaurant
878,75035,33.1406759763169,-96.778205234649,Zoe's Kitchen,33.10605207759835,-96.80515252736083,5740f6aa498e33efb7bc457a,Mediterranean Restaurant
1181,75070,33.1787952119977,-96.6810031311438,Zoe's Kitchen,33.174931927027586,-96.73442593305835,574338ed498e229f41f8af8f,Mediterranean Restaurant
744,75034,33.1626066,-96.865905,Frisco Diner,33.15463951448451,-96.8395151060328,57446c1e498e07be56a4c684,Diner
1034,75069,33.165171,-96.629944,Butcher Board,33.198133253869194,-96.61718095708048,5745dca0498eb2d01b56cf83,Sandwich Place
418,75075,33.025501943712,-96.7440978471312,Dairy Queen,33.02887574321814,-96.76942530670175,574ba3fe498e984fdcc0dddb,Fast Food Restaurant
247,75025,33.0875339911856,-96.7446683423545,Sprouts Farmers Market,33.1142606461363,-96.69737028772943,57557c37498e95f31203d9a4,Fruit & Vegetable Store
1179,75070,33.1787952119977,-96.6810031311438,Sunview Cafe,33.12932202611917,-96.67342654571686,57654d3c498ea13a29b462ef,Breakfast Spot
624,75033,33.1643558838527,-96.8484972508143,@nerdvana.coffee+shop,33.152331351514604,-96.8367846084929,576b2938cd10f350e1b33561,Coffee Shop
240,75025,33.0875339911856,-96.7446683423545,First Watch,33.039862,-96.733903,576b2c85498e91bede84d718,Breakfast Spot
407,75075,33.025501943712,-96.7440978471312,Wu Wei Din Chinese Cuisine,33.019980814291905,-96.75149096360495,576d645f498e8ede51d0b5be,Taiwanese Restaurant
1378,75072,33.1915366265987,-96.7545488535702,ALDI,33.15191784343974,-96.73108703712602,5772b9e0498ea483879db879,Grocery Store
375,75074,33.022388,-96.699102,At Home,33.033482931963675,-96.70364499092102,5773884b498e44b78cc6fff2,Furniture / Home Store
162,75024,33.071913,-96.8242602,Grub Burger Bar,33.090374,-96.806257,57753b8f498e252642e1f598,Burger Joint
258,75025,33.0875339911856,-96.7446683423545,Yama Izakaya & Sushi,33.067685102790406,-96.69447830728802,5775b3b5498ef28a77871648,Japanese Restaurant
847,75035,33.1406759763169,-96.778205234649,Starbucks,33.108220370533985,-96.80666562304222,5783fe4f498ed5ccbe177307,Coffee Shop
204,75025,33.0875339911856,-96.7446683423545,Lita's La Mexicana,33.07477135679905,-96.74976901373907,57887f84498eb4b2f10dc9fa,Tex-Mex Restaurant
393,75074,33.022388,-96.699102,Piada Italian Street Food,32.9981474133205,-96.69665260063842,579262c7498eece381ccd37b,Italian Restaurant
395,75074,33.022388,-96.699102,Super Chix,32.9982258,-96.6965207,57926364498e97a2219c275b,Fried Chicken Joint
184,75024,33.071913,-96.8242602,McAlister's Deli,33.089986380200926,-96.80637447267665,57964bf7498e687339767c9d,Deli / Bodega
823,75035,33.1406759763169,-96.778205234649,First Watch,33.124056,-96.804977,57983f2d498ee8c0cd5030f6,Breakfast Spot
430,75075,33.025501943712,-96.7440978471312,Rosa's Cafe & Tortilla Factory,33.003849876359055,-96.76709842270185,57a125fb498ec01e8ce610f0,Mexican Restaurant
1017,75069,33.165171,-96.629944,Starwood Cafe- Eldorado,33.17317163516902,-96.64248024404442,57a4a9dc498e3a42e841e8e3,Café
618,75033,33.1643558838527,-96.8484972508143,54 Street Resturaunt & Drafthouse,33.15631373923682,-96.84115366856085,57b1ce8b498eb6ebaf06965b,New American Restaurant
41,75023,33.014132,-96.6931235,Starbucks,32.99772910300438,-96.69890082357317,57b25375498e119d1b1d26c9,Coffee Shop
886,75035,33.1406759763169,-96.778205234649,The Star in Frisco,33.109826717709964,-96.82746677326587,57bcb455cd107186f3c118a5,Office
514,75093,33.0399256979855,-96.8096675872968,Sixty Vines,33.04941468108996,-96.83077115392418,57be479d498ecbd1b9285d97,Wine Bar
538,75093,33.0399256979855,-96.8096675872968,Kenny's East Coast Pizza,33.02739663348566,-96.78915144849611,57bf6ad5cd10c998b3dc6c07,Pizza Place
1109,75070,33.1787952119977,-96.6810031311438,Whataburger,33.1735535,-96.6960376,57c8de3f498e4c596f2f97f1,Burger Joint
677,75033,33.1643558838527,-96.8484972508143,Slim Chickens,33.15896354291645,-96.8394171313072,57d1b722498e96cce6946b2f,Fried Chicken Joint
654,75033,33.1643558838527,-96.8484972508143,Your Pie Frisco,33.176029,-96.842295,57d6f00ccd10062aaf3643ac,Pizza Place
279,75025,33.0875339911856,-96.7446683423545,Moviehouse & Eatery,33.13006483361119,-96.72373085904471,57e46175cd102cce8c3621f3,Movie Theater
722,75034,33.1626066,-96.865905,The Green Gator,33.1530052111005,-96.83863362102139,57ec1ed2498e5dcdf03babea,Sports Bar
911,75036,33.14931365,-96.89679945,Jersey Mike's Subs,33.1464521879895,-96.89160246038324,57ed9013498e6431ffb158c2,Sandwich Place
761,75034,33.1626066,-96.865905,Frisco Rail Yard,33.15218556870127,-96.82801581173915,57f69208498e064cc2dca6a7,Food Truck
920,75036,33.14931365,-96.89679945,Eggsellent Cafe,33.18092913206428,-96.88628046374414,57f92cde498e83e376330db1,Breakfast Spot
494,75075,33.025501943712,-96.7440978471312,XO Coffee Company,33.019766720648214,-96.69999660786105,57fd4f17498e9d048769ac71,Coffee Shop
994,75036,33.14931365,-96.89679945,Smoothie King,33.17113,-96.888423,5801adbb38fa8638a1109786,Smoothie Shop
1316,75072,33.1915366265987,-96.7545488535702,Zoes Kitchen,33.174637,-96.735054,58066b0938fa919f362f42b7,Mediterranean Restaurant
813,75035,33.1406759763169,-96.778205234649,Andy's Frozen Custard,33.119680615534314,-96.8016501424728,58082f5738fa86ac2967e170,Ice Cream Shop
902,75036,33.14931365,-96.89679945,Chick-fil-A,33.145118,-96.891581,5824e8c91632355a95308dd9,Fast Food Restaurant
780,75034,33.1626066,-96.865905,Schlotzsky's,33.16986599660957,-96.88997672111617,582dee7f0b057e44da15ce4c,Restaurant
278,75025,33.0875339911856,-96.7446683423545,Lazy Dog,33.092794870885534,-96.80659420455856,582f30d69900e64a56fb71d4,American Restaurant
25,75023,33.014132,-96.6931235,Tricky Fish,33.0014191413238,-96.70057036859639,5833358cc5f8a717072eaf4f,Seafood Restaurant
1035,75069,33.165171,-96.629944,Taco Crush,33.168773689167864,-96.66246771812439,58388385809a776da0d7c631,Taco Place
637,75033,33.1643558838527,-96.8484972508143,McAlister's Deli,33.17704567721155,-96.84041669791178,5840b60f5a58693fa1b7996e,Deli / Bodega
638,75033,33.1643558838527,-96.8484972508143,Crush Taco,33.17239874957425,-96.84060622215367,584324ee8ae36321dbfccb4a,Taco Place
33,75023,33.014132,-96.6931235,Chick-fil-A,32.9967104,-96.6987974,5847434f0acb6a34b0659e55,Fast Food Restaurant
92,75023,33.014132,-96.6931235,Luna Grill,32.9977525495471,-96.69765026234302,584b5f2ae786b263f8108688,Mediterranean Restaurant
718,75034,33.1626066,-96.865905,Starbucks,33.175515661692124,-96.83690177562717,5852bdfc11742042659616b7,Coffee Shop
1303,75072,33.1915366265987,-96.7545488535702,Andy's Frozen Custard,33.17386111813449,-96.73481077127805,58641a136cea3f1bba6884f5,Ice Cream Shop
1325,75072,33.1915366265987,-96.7545488535702,Lowe's,33.2211114,-96.7341494,58718406b50d5277b7773230,Home Service
107,75024,33.071913,-96.8242602,North Italia,33.080702174022356,-96.82628436819563,5887bef551666a7db8047ac4,Italian Restaurant
114,75024,33.071913,-96.8242602,Renaissance Dallas at Plano Legacy West Hotel,33.07836420161042,-96.82740646707725,589955d5409f567640a592f7,Hotel
802,75035,33.1406759763169,-96.778205234649,"ILoveKickboxing.com - Frisco, TX",33.14925596092092,-96.80598397303409,589a532caf5c141e6cca4711,Gym / Fitness Center
1103,75070,33.1787952119977,-96.6810031311438,Chick-fil-A,33.1734557,-96.696499,589a541d266c113a1fda253a,Fast Food Restaurant
643,75033,33.1643558838527,-96.8484972508143,Sprouts Farmers Market,33.179899,-96.8675913,589dd145f776b07707189284,Grocery Store
870,75035,33.1406759763169,-96.778205234649,Summer Moon,33.150604387991116,-96.82472824569497,58b8b66c735a4d22f8325800,Coffee Shop
1375,75072,33.1915366265987,-96.7545488535702,Wingstop,33.214402,-96.7348,58cf216bbd871319ed60f4d7,Wings Joint
461,75075,33.025501943712,-96.7440978471312,Mango Mango,33.02951738712459,-96.70934654327928,58d6b0d45e56b44a7b668480,Dessert Shop
123,75024,33.071913,-96.8242602,Shake Shack,33.07974543510559,-96.82626300982538,58dad302d8e5596dc8167a17,Burger Joint
998,75036,33.14931365,-96.89679945,Super Chix,33.153572,-96.84143596,58dc8a7183622d65093da818,Fried Chicken Joint
237,75025,33.0875339911856,-96.7446683423545,Mitsuwa Marketplace,33.06691607582623,-96.6932560654441,58df1392e7f1cf43197b97e4,Grocery Store
730,75034,33.1626066,-96.865905,Zoës Kitchen,33.15326694448776,-96.84124818297768,58e59088d0bb3e4355deeabc,Mediterranean Restaurant
825,75035,33.1406759763169,-96.778205234649,Dillas,33.11150059863673,-96.80500332878869,5900d251f96b2c2191cc7584,Mexican Restaurant
991,75036,33.14931365,-96.89679945,Fuzzy's Taco Shop,33.158103999999994,-96.94266400000001,59079bd10f013c57fa357240,Mexican Restaurant
105,75024,33.071913,-96.8242602,Del Frisco's Double Eagle Steak House,33.07843043412827,-96.8263754379722,590d0cb12079555d290d847b,Steakhouse
1068,75069,33.165171,-96.629944,Total Wine & More,33.1263062,-96.6597375,591c3eceb9ac384466fa6d7b,Wine Shop
1098,75069,33.165171,-96.629944,Tom Thumb,33.167171,-96.6633048,591c52aa0531e81f1fdddc8b,Grocery Store
824,75035,33.1406759763169,-96.778205234649,Burning Rice,33.11139206134676,-96.80498849122658,592076dd340a5832faf53d85,Korean Restaurant
131,75024,33.071913,-96.8242602,Earls Kitchen + Bar,33.07925367399448,-96.82656530144057,592962d9d41bb74f6eb416a8,Bar
1327,75072,33.1915366265987,-96.7545488535702,Hat Creek Burger Co.,33.17093746843397,-96.73228509268914,593620ec60255e25a0150243,Restaurant
332,75074,33.022388,-96.699102,Norma's Cafe,33.020258005061926,-96.71288670051705,5938423e2bf9a934a421213c,Breakfast Spot
259,75025,33.0875339911856,-96.7446683423545,85C Bakery Cafe,33.05866377330215,-96.6942850292933,593a302259fe5c3bbdcc1f92,Bakery
539,75093,33.0399256979855,-96.8096675872968,Total Wine & More,33.0297645,-96.837159,59491625b23dfa77eb7cb7fd,Wine Shop
669,75033,33.1643558838527,-96.8484972508143,Jason's Deli,33.174815341878,-96.83528386804063,59501127b9ac38236d90ceb6,Deli / Bodega
236,75025,33.0875339911856,-96.7446683423545,The Gyro Guys,33.070346037881144,-96.77233163930848,59529574bed4834674c70ac5,Halal Restaurant
1271,75071,33.2324328,-96.6718598,Five Below,33.215423,-96.6398413,595bd0a0db2aeb0886b0e466,Discount Store
134,75024,33.071913,-96.8242602,Mesero,33.08050345543678,-96.82637416539052,59680ffbb9a5a85aa6fae347,Mexican Restaurant
856,75035,33.1406759763169,-96.778205234649,Nordstrom Rack,33.1059235,-96.80909,596e1a671543c71ecbdc088a,Clothing Store
274,75025,33.0875339911856,-96.7446683423545,Starbucks,33.09070126323481,-96.80659508098623,59715626a92d9809bba51cde,Coffee Shop
127,75024,33.071913,-96.8242602,The Keeper,33.08021551988164,-96.82286821917332,5988e49be96d0c56531e3786,Seafood Restaurant
116,75024,33.071913,-96.8242602,Tommy Bahama,33.080256857806276,-96.82619418378194,59932647dd84423d0c921f33,Caribbean Restaurant
685,75033,33.1643558838527,-96.8484972508143,Cork & Growler,33.15183326880332,-96.89170805966215,5994576cbcbf7a456df96e30,Bar
